languagecode,year_month,milestone,peak,count
rn,2011-06,1,not,3
rn,2011-07,1,not,3
rn,2011-08,1,not,3
rn,2011-09,1,not,1
rn,2011-10,1,not,4
rn,2011-11,1,not,3
rn,2011-12,1,not,1
rn,2012-01,1,not,2
rn,2012-02,1,not,4
rn,2012-03,5,not,6
rn,2012-04,1,not,1
rn,2012-05,5,not,5
rn,2012-06,1,not,3
rn,2012-07,5,not,5
rn,2012-08,1,not,3
rn,2012-09,5,not,5
rn,2012-10,1,not,2
rn,2012-12,1,not,2
rn,2013-01,1,not,2
rn,2013-02,1,not,1
rn,2013-03,1,not,4
rn,2013-05,1,not,1
rn,2013-07,1,not,2
rn,2013-08,1,not,2
rn,2013-09,1,not,2
rn,2013-10,1,not,2
rn,2013-11,1,not,3
rn,2014-01,1,not,4
rn,2014-02,1,not,1
rn,2014-03,1,not,1
rn,2014-04,1,not,1
rn,2014-05,1,not,3
rn,2014-06,1,not,2
rn,2014-07,1,not,3
rn,2014-08,5,not,5
rn,2014-09,1,not,4
rn,2014-10,1,not,1
rn,2014-11,1,not,2
rn,2015-01,1,not,1
rn,2015-02,1,not,4
rn,2015-03,5,not,5
rn,2015-04,1,not,2
rn,2015-05,1,not,2
rn,2015-06,1,not,2
rn,2015-07,1,not,3
rn,2015-08,1,not,2
rn,2015-09,1,not,2
rn,2015-12,1,not,2
rn,2016-01,1,not,2
rn,2016-04,1,not,4
rn,2016-05,1,not,1
rn,2016-06,1,not,1
rn,2016-07,1,not,3
rn,2016-08,5,not,5
rn,2016-09,1,not,1
rn,2016-10,1,not,1
rn,2016-11,1,not,1
rn,2017-02,1,not,3
rn,2017-05,1,not,2
rn,2017-06,1,not,3
rn,2017-07,1,not,2
rn,2017-11,1,not,1
rn,2017-12,1,not,3
rn,2018-01,1,not,1
rn,2018-02,1,not,2
rn,2018-03,1,not,2
rn,2018-04,1,not,1
rn,2018-06,1,not,1
rn,2018-08,1,not,1
rn,2018-09,1,not,1
rn,2018-10,1,not,2
rn,2018-12,1,not,3
rn,2019-03,1,not,1
rn,2019-04,1,not,1
rn,2019-05,1,not,2
rn,2019-06,1,not,1
rn,2019-07,1,not,3
rn,2019-09,1,not,2
rn,2019-10,1,not,2
rn,2019-11,1,not,3
rn,2019-12,1,not,2
rn,2020-01,1,not,2
rn,2020-02,1,not,1
rn,2020-03,1,not,1
rn,2020-04,1,not,2
rn,2020-05,1,not,3
rn,2020-06,1,not,2
rn,2020-07,5,not,5
rn,2020-08,1,not,1
rn,2020-09,1,not,2
rn,2020-10,1,not,3
rn,2020-12,1,not,2
rn,2021-01,1,not,3
rn,2021-02,1,not,1
rn,2021-03,1,not,1
rn,2021-04,1,not,2
rn,2021-06,1,not,1
rn,2021-07,1,not,3
rn,2021-08,1,not,4
ro,2010-06,500,highest_peak,706
ro,2003-07,5,not,6
ro,2003-08,5,not,9
ro,2003-09,5,not,8
ro,2003-10,10,not,10
ro,2003-11,5,not,7
ro,2003-12,10,not,12
ro,2004-01,10,not,13
ro,2004-02,10,not,12
ro,2004-03,10,not,13
ro,2004-04,10,not,18
ro,2004-05,10,not,21
ro,2004-06,10,not,22
ro,2004-07,10,not,26
ro,2004-08,10,not,15
ro,2004-09,10,not,21
ro,2004-10,10,not,16
ro,2004-11,10,not,21
ro,2004-12,10,not,31
ro,2005-01,10,not,37
ro,2005-02,10,not,36
ro,2005-03,10,not,33
ro,2005-04,50,not,57
ro,2005-05,10,not,49
ro,2005-06,50,not,55
ro,2005-07,50,not,66
ro,2005-08,10,not,45
ro,2005-09,50,not,59
ro,2005-10,50,not,84
ro,2005-11,50,not,84
ro,2005-12,100,not,119
ro,2006-01,100,not,158
ro,2006-02,100,not,138
ro,2006-03,100,not,183
ro,2006-04,100,not,199
ro,2006-05,100,not,216
ro,2006-06,100,not,212
ro,2006-07,100,not,194
ro,2006-08,100,not,211
ro,2006-09,100,not,227
ro,2006-10,100,not,251
ro,2006-11,100,not,287
ro,2006-12,100,not,283
ro,2007-01,100,not,342
ro,2007-02,100,not,320
ro,2007-03,100,not,379
ro,2007-04,100,not,364
ro,2007-05,100,not,355
ro,2007-06,100,not,345
ro,2007-07,100,not,341
ro,2007-08,100,not,382
ro,2007-09,100,not,411
ro,2007-10,100,not,385
ro,2007-11,100,not,398
ro,2007-12,100,not,419
ro,2008-01,500,not,550
ro,2008-02,100,not,466
ro,2008-03,100,not,459
ro,2008-04,100,not,449
ro,2008-05,100,not,466
ro,2008-06,100,not,428
ro,2008-07,100,not,481
ro,2008-08,100,not,445
ro,2008-09,100,not,481
ro,2008-10,500,not,512
ro,2008-11,100,not,475
ro,2008-12,100,not,464
ro,2009-01,500,not,631
ro,2009-02,500,not,556
ro,2009-03,500,not,541
ro,2009-04,100,not,493
ro,2009-05,500,not,530
ro,2009-06,500,not,560
ro,2009-07,500,not,604
ro,2009-08,500,not,532
ro,2009-09,500,not,559
ro,2009-10,500,not,531
ro,2009-11,500,not,569
ro,2009-12,500,not,574
ro,2010-01,500,not,657
ro,2010-02,500,not,592
ro,2010-03,500,not,633
ro,2010-04,500,not,512
ro,2010-05,500,not,604
ro,2010-07,500,not,516
ro,2010-08,100,not,457
ro,2010-09,100,not,453
ro,2010-10,100,not,480
ro,2010-11,100,not,499
ro,2010-12,100,not,457
ro,2011-01,500,not,598
ro,2011-02,100,not,497
ro,2011-03,100,not,485
ro,2011-04,100,not,450
ro,2011-05,100,not,462
ro,2011-06,100,not,451
ro,2011-07,100,not,469
ro,2011-08,500,not,501
ro,2011-09,100,not,410
ro,2011-10,100,not,405
ro,2011-11,100,not,435
ro,2011-12,100,not,477
ro,2012-01,500,not,617
ro,2012-02,500,not,540
ro,2012-03,100,not,432
ro,2012-04,100,not,483
ro,2012-05,100,not,480
ro,2012-06,100,not,454
ro,2012-07,100,not,428
ro,2012-08,100,not,441
ro,2012-09,100,not,415
ro,2012-10,100,not,424
ro,2012-11,100,not,465
ro,2012-12,100,not,430
ro,2013-01,100,not,481
ro,2013-02,100,not,417
ro,2013-03,100,not,485
ro,2013-04,100,not,466
ro,2013-05,500,not,538
ro,2013-06,100,not,436
ro,2013-07,100,not,426
ro,2013-08,100,not,419
ro,2013-09,100,not,393
ro,2013-10,100,not,373
ro,2013-11,100,not,379
ro,2013-12,100,not,387
ro,2014-01,100,not,466
ro,2014-02,100,not,434
ro,2014-03,100,not,418
ro,2014-04,100,not,340
ro,2014-05,100,not,434
ro,2014-06,100,not,420
ro,2014-07,100,not,332
ro,2014-08,100,not,377
ro,2014-09,100,not,341
ro,2014-10,100,not,355
ro,2014-11,100,not,337
ro,2014-12,100,not,375
ro,2015-01,100,not,479
ro,2015-02,100,not,401
ro,2015-03,100,not,387
ro,2015-04,100,not,351
ro,2015-05,100,not,387
ro,2015-06,100,not,380
ro,2015-07,100,not,325
ro,2015-08,100,not,312
ro,2015-09,100,not,358
ro,2015-10,100,not,320
ro,2015-11,100,not,335
ro,2015-12,100,not,350
ro,2016-01,100,not,410
ro,2016-02,100,not,369
ro,2016-03,100,not,342
ro,2016-04,100,not,334
ro,2016-05,100,not,355
ro,2016-06,100,not,326
ro,2016-07,100,not,320
ro,2016-08,100,not,300
ro,2016-09,100,not,309
ro,2016-10,100,not,301
ro,2016-11,100,not,316
ro,2016-12,100,not,287
ro,2017-01,100,not,371
ro,2017-02,100,not,302
ro,2017-03,100,not,327
ro,2017-04,100,not,299
ro,2017-05,100,not,342
ro,2017-06,100,not,331
ro,2017-07,100,not,293
ro,2017-08,100,not,298
ro,2017-09,100,not,287
ro,2017-10,100,not,359
ro,2017-11,100,not,321
ro,2017-12,100,not,342
ro,2018-01,100,not,424
ro,2018-02,100,not,366
ro,2018-03,100,not,376
ro,2018-04,100,not,326
ro,2018-05,100,not,395
ro,2018-06,100,not,391
ro,2018-07,100,not,357
ro,2018-08,100,not,340
ro,2018-09,100,not,347
ro,2018-10,100,not,397
ro,2018-11,100,not,392
ro,2018-12,100,not,366
ro,2019-01,100,not,445
ro,2019-02,100,not,411
ro,2019-03,100,not,420
ro,2019-04,100,not,452
ro,2019-05,100,not,411
ro,2019-06,100,not,382
ro,2019-07,100,not,377
ro,2019-08,100,not,359
ro,2019-09,100,not,344
ro,2019-10,100,not,358
ro,2019-11,100,not,380
ro,2019-12,100,not,356
ro,2020-01,100,not,430
ro,2020-02,100,not,347
ro,2020-03,100,not,407
ro,2020-04,100,not,438
ro,2020-05,100,not,475
ro,2020-06,100,not,374
ro,2020-07,100,not,342
ro,2020-08,100,not,368
ro,2020-09,100,not,393
ro,2020-10,100,not,390
ro,2020-11,100,not,416
ro,2020-12,100,not,493
ro,2021-01,100,not,452
ro,2021-02,100,not,382
ro,2021-03,100,not,421
ro,2021-04,100,not,432
ro,2021-05,100,not,451
ro,2021-06,100,not,382
ro,2021-07,100,not,356
ro,2021-08,100,not,361
ro,2021-09,10,not,49
roa_rup,2009-10,10,highest_peak,11
roa_rup,2004-05,1,not,1
roa_rup,2004-07,1,not,1
roa_rup,2005-03,1,not,2
roa_rup,2005-04,1,not,2
roa_rup,2005-06,1,not,1
roa_rup,2005-10,1,not,3
roa_rup,2005-11,1,not,3
roa_rup,2005-12,1,not,2
roa_rup,2006-01,5,not,6
roa_rup,2006-03,1,not,2
roa_rup,2006-04,1,not,2
roa_rup,2006-05,1,not,1
roa_rup,2006-06,1,not,2
roa_rup,2006-07,1,not,2
roa_rup,2006-08,1,not,3
roa_rup,2006-09,5,not,6
roa_rup,2006-10,5,not,5
roa_rup,2006-11,10,not,10
roa_rup,2006-12,1,not,3
roa_rup,2007-01,1,not,2
roa_rup,2007-02,1,not,2
roa_rup,2007-03,5,not,7
roa_rup,2007-04,1,not,4
roa_rup,2007-05,1,not,3
roa_rup,2007-06,1,not,4
roa_rup,2007-07,5,not,5
roa_rup,2007-08,1,not,3
roa_rup,2007-09,5,not,5
roa_rup,2007-10,5,not,5
roa_rup,2007-11,5,not,9
roa_rup,2007-12,5,not,5
roa_rup,2008-01,1,not,3
roa_rup,2008-02,1,not,1
roa_rup,2008-03,5,not,6
roa_rup,2008-04,5,not,7
roa_rup,2008-05,1,not,4
roa_rup,2008-06,5,not,7
roa_rup,2008-07,1,not,4
